-0.15	0.52	0.541202	4.75663e-008
-0.07	0.08	0.106301	1.96126e-005
0.36	0.75	0.831925	9.6921e-009
0.45	0.09	0.458912	8.75653e-008
0.18	-0.74	0.761577	1.34397e-008
-0.15	-0.54	0.560446	4.17979e-008
-0.29	0.11	0.310161	3.73127e-007
0.5	-0.32	0.593633	3.37842e-008
-0.92	0.31	0.970824	5.47406e-009
-0.85	0.44	0.957131	5.76947e-009
-0.44	0.65	0.78492	1.20192e-008
0.1	0.33	0.344819	2.52141e-007
0.39	0.13	0.411096	1.31565e-007
-0.17	-0.11	0.202485	1.80751e-006
-0.4	-0.65	0.763217	1.33331e-008
0.69	-0.42	0.807775	1.08083e-008
0.22	-0.88	0.907083	7.03778e-009
0.38	0.61	0.718679	1.66552e-008
0.16	-0.13	0.206155	1.69126e-006
0.65	0.63	0.905207	7.0919e-009
0.05	0.6	0.60208	3.20634e-008
-0.67	0.69	0.961769	5.66719e-009
-0.15	-0.31	0.344384	2.53322e-007
-0.14	0.83	0.841724	9.28114e-009
-0.13	0.83	0.840119	9.34693e-009
-0.6	0.25	0.65	2.41519e-008
0.05	0.83	0.831505	9.71026e-009
0.2	-0.01	0.20025	1.88327e-006
-0.34	0.73	0.805295	1.09319e-008
-0.8	0.34	0.869253	8.23929e-009
-0.02	0.81	0.810247	1.06868e-008
-0.8	-0.2	0.824621	1.00136e-008
0.7	0.46	0.837616	9.45071e-009
-0.52	0.69	0.864002	8.42607e-009
0.84	-0.03	0.840536	9.3298e-009
0.01	-0.08	0.0806226	5.45557e-005
0.15	0.14	0.205183	1.72111e-006
-0.72	0.31	0.783901	1.20772e-008
-0.06	0.74	0.742428	1.47675e-008
0.34	-0.81	0.878465	7.92411e-009
-0.3	-0.17	0.344819	2.52141e-007
0.31	-0.01	0.310161	3.73127e-007
0.05	0.01	0.0509902	0.000297187
-0.32	0.16	0.357771	2.19984e-007
0	0.36	0.36	2.14986e-007
0.24	-0.5	0.554617	4.34466e-008
-0.57	0.44	0.720069	1.65365e-008
0.61	-0.63	0.876926	7.97565e-009
0.06	-0.47	0.473814	7.78e-008
-0.61	0.41	0.734983	1.53287e-008
-0.26	0.43	0.502494	6.2596e-008
0.39	0.45	0.595483	3.33975e-008
-0.56	-0.18	0.588218	3.49494e-008
0.15	0.1	0.180278	2.77809e-006
-0.18	0.06	0.189737	2.29917e-006
-0.17	0.32	0.362353	2.09865e-007
-0.81	0.29	0.860349	8.55922e-009
-0.45	-0.27	0.524786	5.33085e-008
-0.88	0.13	0.88955	7.56482e-009
0.92	0.28	0.961665	5.66946e-009
0.22	0.85	0.878009	7.93933e-009
-0.25	0.77	0.809568	1.072e-008
0.13	-0.99	0.998499	4.93337e-009
-0.69	0.29	0.748465	1.43316e-008
0.11	0.98	0.986154	5.16576e-009
0.1	0.34	0.354401	2.27824e-007
-0.2	-0.55	0.585235	3.5613e-008
-0.17	0.7	0.720347	1.6513e-008
0.54	-0.06	0.543323	4.68829e-008
-0.68	0.07	0.683593	2.00437e-008
-0.54	-0.32	0.627694	2.74829e-008
-0.49	-0.04	0.49163	6.78685e-008
0.38	-0.32	0.49679	6.52967e-008
0.47	-0.07	0.475184	7.69734e-008
-0.66	-0.05	0.661891	2.2585e-008
0.18	0.86	0.878635	7.91841e-009
0.64	-0.52	0.824621	1.00136e-008
-0.4	0.28	0.488262	6.96167e-008
0.34	-0.82	0.887694	7.62354e-009
-0.08	-0.63	0.635059	2.63219e-008
0.53	0.06	0.533385	5.0197e-008
0.03	0.91	0.910494	6.94071e-009
-0.47	-0.75	0.885099	7.70656e-009
-0.38	-0.75	0.840773	9.32004e-009
0.68	-0.11	0.68884	1.94847e-008
-0.78	-0.41	0.881192	7.83373e-009
0.98	0.06	0.981835	5.25034e-009
0.36	-0.45	0.576281	3.77036e-008
-0.46	0.11	0.472969	7.83155e-008
0.73	0.36	0.813941	1.05084e-008
0.15	0.21	0.25807	7.3672e-007
0.05	-0.62	0.622013	2.84232e-008
0.88	0.28	0.923472	6.58662e-009
0.89	0.41	0.979898	5.28885e-009
0.22	-0.62	0.657875	2.30993e-008
-0.78	0.46	0.905539	7.0823e-009
-0.57	0.75	0.942019	6.1194e-009
-0.37	-0.7	0.79177	1.16389e-008
-0.48	-0.41	0.631269	2.69115e-008
0.28	0.3	0.410366	1.32433e-007
0.43	-0.09	0.439318	1.02908e-007
-0.27	0.09	0.284605	5.129e-007
-0.87	-0.33	0.930484	6.40483e-009
-0.76	0.01	0.760066	1.35388e-008
-0.33	0.18	0.375899	1.83218e-007
-0.27	0.22	0.348281	2.4299e-007
-0.5	0.4	0.640312	2.55317e-008
0.38	-0.77	0.858662	8.62161e-009
0.61	0.4	0.729452	1.57631e-008
0.03	-0.17	0.172627	3.26159e-006
-0.88	-0.19	0.900278	7.23664e-009
-0.19	-0.5	0.534883	4.96789e-008
0.12	-0.94	0.947629	5.98644e-009
0.47	0.37	0.598164	3.2847e-008
0.72	0.09	0.725603	1.60747e-008
0.15	0.56	0.579741	3.68777e-008
-0.62	-0.77	0.988585	5.11892e-009
0.33	-0.77	0.837735	9.44573e-009
0.47	-0.07	0.475184	7.69734e-008
-0.49	0.37	0.614003	2.98194e-008
-0.27	0.95	0.987623	5.13738e-009
0.65	-0.53	0.838689	9.40601e-009
0.08	-0.65	0.654905	2.34894e-008
-0.34	0.9	0.962081	5.6604e-009
-0.36	-0.59	0.691158	1.92439e-008
-0.02	-0.79	0.790253	1.17218e-008
-0.01	-0.24	0.240208	9.60627e-007
0.71	-0.37	0.800625	1.11697e-008
-0.21	-0.32	0.382753	1.71368e-007
-0.22	-0.19	0.290689	4.74291e-007
0.06	-0.49	0.49366	6.68417e-008
0.04	0.11	0.117047	1.3734e-005
-0.82	0.16	0.835464	9.54108e-009
-0.41	-0.45	0.608769	3.0779e-008
0.19	-0.23	0.298329	4.30882e-007
-0.7	0.36	0.787147	1.18939e-008
0.35	0.65	0.738241	1.50798e-008
-0.19	-0.6	0.629365	2.72139e-008
-0.62	-0.4	0.737835	1.51106e-008
-0.03	0.14	0.143178	6.51606e-006
-0.31	-0.17	0.353553	2.29851e-007
0.54	-0.66	0.85276	8.84444e-009
-0.62	-0.4	0.737835	1.51106e-008
-0.39	-0.46	0.603075	3.1868e-008
0.38	-0.84	0.921954	6.62682e-009
0.71	-0.59	0.923147	6.5952e-009
0.3	0.57	0.644127	2.49767e-008
-0.95	-0.17	0.965091	5.59536e-009
-0.23	0.48	0.532259	5.05911e-008
0.73	-0.23	0.765376	1.31945e-008
-0.14	-0.93	0.940479	6.15657e-009
-0.37	0.92	0.991615	5.06129e-009
-0.76	-0.43	0.873212	8.10189e-009
0.59	0.32	0.671193	2.14484e-008
0.64	0.51	0.818352	1.03003e-008
0.45	0.69	0.823772	1.00518e-008
0.44	0.69	0.818352	1.03003e-008
-0.2	0.16	0.256125	7.57631e-007
0.66	0.32	0.733485	1.54448e-008
0.17	-0.7	0.720347	1.6513e-008
0.66	0.08	0.664831	2.22177e-008
0.38	0.47	0.604401	3.16103e-008
0.67	-0.73	0.990858	5.0756e-009
-0.2	0.77	0.79555	1.14356e-008
0.97	-0.08	0.973293	5.42286e-009
0.51	-0.1	0.519711	5.52598e-008
-0.45	0.66	0.798812	1.12638e-008
-0.02	-0.48	0.480416	7.39169e-008
0.04	0.59	0.591354	3.42683e-008
-0.53	0.82	0.976371	5.35988e-009
0.39	0.85	0.935201	6.28612e-009
0.7	-0.17	0.720347	1.6513e-008
0.09	-0.35	0.361386	2.11951e-007
-0.13	-0.65	0.662873	2.24615e-008
-0.42	0.14	0.442719	1.00013e-007
-0.19	-0.32	0.372156	1.90129e-007
-0.28	-0.22	0.35609	2.23851e-007
-0.81	0.2	0.834326	9.58931e-009
-0.13	-0.01	0.130384	9.21297e-006
0.95	0.01	0.950053	5.93012e-009
0.28	-0.46	0.538516	4.845e-008
-0.87	-0.17	0.886454	7.66307e-009
-0.73	0.45	0.857555	8.66286e-009
0.42	-0.68	0.79925	1.1241e-008
-0.43	0.71	0.83006	9.77292e-009
-0.12	0.8	0.80895	1.07503e-008
-0.46	-0.8	0.922822	6.6038e-009
-0.58	0.42	0.716101	1.68782e-008
-0.01	-0.97	0.970052	5.49021e-009
0.69	0.22	0.724224	1.61883e-008
0.45	0.74	0.866083	8.35141e-009
-0.78	-0.16	0.796241	1.1399e-008
0.69	0.43	0.813019	1.05525e-008
-0.09	-0.76	0.76531	1.31987e-008
-0.05	-0.94	0.941329	6.13602e-009
-0.2	0.17	0.262488	6.9187e-007
-0.05	-0.73	0.73171	1.55839e-008
0.16	0.45	0.477598	7.55437e-008
0.11	0.21	0.237065	1.0086e-006
0.78	0.03	0.780577	1.22685e-008
0.15	0.94	0.951893	5.88782e-009
-0.24	-0.9	0.93145	6.38027e-009
0.37	0.51	0.630079	2.70999e-008
-0.77	-0.1	0.776466	1.25105e-008
-0.04	-0.86	0.86093	8.53787e-009
-0.37	-0.09	0.380789	1.74662e-007
0.46	0.74	0.871321	8.16716e-009
-0.22	0.92	0.945939	6.02611e-009
0.36	0.7	0.787147	1.18939e-008
-0.28	-0.92	0.961665	5.66946e-009
-0.81	-0.38	0.894707	7.40477e-009
-0.22	-0.81	0.839345	9.37886e-009
-0.34	-0.19	0.389487	1.6066e-007
-0.21	0.25	0.326497	3.08588e-007
-0.83	0	0.83	9.77555e-009
-0.41	0.05	0.413038	1.29291e-007
-0.37	-0.63	0.730616	1.56704e-008
-0.24	0.34	0.416173	1.25723e-007
-0.48	0.32	0.576888	3.7557e-008
-0.43	0.86	0.961509	5.67286e-009
-0.07	0.75	0.75326	1.3997e-008
-0.27	0.04	0.272947	5.98744e-007
-0.1	-0.95	0.955249	5.81165e-009
-0.12	0.84	0.848528	9.00876e-009
-0.61	-0.69	0.920978	6.65286e-009
-0.45	0.09	0.458912	8.75653e-008
-0.36	0.2	0.411825	1.30705e-007
0.15	-0.82	0.833607	9.61997e-009
0.02	-0.34	0.340588	2.63926e-007
0.99	-0.04	0.990808	5.07656e-009
-0.48	0.84	0.967471	5.54459e-009
0.61	-0.76	0.974526	5.39753e-009
0.01	-0.79	0.790063	1.17322e-008
0.81	0.49	0.946678	6.00871e-009
0.32	-0.31	0.445533	9.76952e-008
0.01	0.14	0.140357	7.01403e-006
0.43	-0.76	0.873212	8.10189e-009
0.58	0.78	0.972008	5.44943e-009
-0.43	0.12	0.44643	9.69709e-008
0.73	-0.35	0.809568	1.072e-008
0.34	-0.15	0.371618	1.91149e-007
-0.24	-0.49	0.545619	4.61572e-008
0.15	-0.14	0.205183	1.72111e-006
0.89	0.41	0.979898	5.28885e-009
0.04	-0.02	0.0447214	0.000482864
0.41	-0.07	0.415933	1.25993e-007
-0.44	0.79	0.904268	7.1192e-009
-0.64	0.45	0.782368	1.21649e-008
0.57	-0.32	0.653682	2.36523e-008
0.32	-0.23	0.394081	1.53838e-007
-0.51	-0.54	0.742765	1.47428e-008
0.53	0.69	0.870057	8.21112e-009
-0.07	-0.32	0.327567	3.04874e-007
0.28	0.07	0.288617	4.87009e-007
0.3	-0.85	0.901388	7.20372e-009
-0.71	-0.19	0.734983	1.53287e-008
0.77	-0.26	0.812712	1.05673e-008
-0.66	0.08	0.664831	2.22177e-008
0.72	-0.65	0.97	5.49129e-009
-0.86	0.41	0.952733	5.86863e-009
0.22	-0.47	0.518941	5.55639e-008
0.19	-0.91	0.929624	6.42678e-009
-0.47	0.56	0.731095	1.56324e-008
-0.36	0.47	0.59203	3.41238e-008
-0.61	0.03	0.610737	3.04137e-008
-0.22	0.13	0.255539	7.64083e-007
-0.58	0.58	0.820244	1.02127e-008
-0.99	0.01	0.990051	5.09094e-009
0.36	-0.44	0.568507	3.96468e-008
0.88	-0.04	0.880909	7.84307e-009
-0.17	-0.64	0.662193	2.25469e-008
-0.45	-0.18	0.484665	7.15478e-008
-0.65	0.74	0.984937	5.18943e-009
-0.19	0.05	0.196469	2.02089e-006
0.15	-0.32	0.353412	2.30192e-007
-0.9	-0.19	0.919837	6.68344e-009
-0.6	-0.51	0.787464	1.18762e-008
0.29	-0.22	0.364005	2.06362e-007
0.8	-0.54	0.965194	5.59314e-009
-0.43	0.44	0.615224	2.96011e-008
0.32	0.34	0.466905	8.21458e-008
-0.62	0.51	0.802808	1.10578e-008
0.25	0.5	0.559017	4.21947e-008
-0.28	0.73	0.781857	1.21944e-008
-0.42	-0.51	0.660681	2.27384e-008
0.71	-0.58	0.916788	6.76605e-009
-0.24	-0.2	0.31241	3.63285e-007
-0.51	-0.38	0.636003	2.61777e-008
-0.41	-0.59	0.718471	1.66731e-008
0.71	0.1	0.717008	1.67993e-008
0.57	-0.81	0.990454	5.08326e-009
0.94	0.2	0.961041	5.68309e-009
0.7	0.59	0.915478	6.80194e-009
-0.02	-0.97	0.970206	5.48698e-009
-0.37	-0.43	0.567274	3.99665e-008
0.22	0.39	0.447772	9.59e-008
-0.19	0.35	0.398246	1.47968e-007
0.51	-0.74	0.898721	7.28312e-009
-0.1	-0.95	0.955249	5.81165e-009
0.45	0.51	0.680147	2.04221e-008
-0.52	-0.18	0.550273	4.47293e-008
-0.06	-0.79	0.792275	1.16115e-008
0.32	-0.33	0.459674	8.70294e-008
-0.65	0.16	0.669403	2.16614e-008
0.61	0.48	0.776209	1.25259e-008
0.84	0.26	0.879318	7.89569e-009
0.22	0.47	0.518941	5.55639e-008
-0.47	0.52	0.700928	1.827e-008
0.77	-0.59	0.970052	5.49021e-009
0.05	-0.65	0.65192	2.38897e-008
0.53	0.39	0.658027	2.30796e-008
0.66	-0.72	0.976729	5.35261e-009
0.31	0.64	0.711126	1.73192e-008
0.54	-0.55	0.770779	1.28555e-008
0.19	0.36	0.407063	1.36453e-007
0.42	-0.48	0.637809	2.59045e-008
-0.42	-0.84	0.939149	6.1889e-009
0.23	-0.65	0.689493	1.94165e-008
0.55	0.62	0.828794	9.82827e-009
-0.14	-0.68	0.694262	1.89275e-008
0.46	-0.67	0.812712	1.05673e-008
0.22	0.11	0.245967	8.8e-007
-0.52	-0.16	0.544059	4.66488e-008
0.08	0.2	0.215407	1.43771e-006
-0.45	-0.04	0.451774	9.27941e-008
0.75	-0.35	0.827647	9.87876e-009
-0.15	0.03	0.152971	5.1013e-006
0.33	0.14	0.358469	2.18403e-007
-0.39	0.82	0.90802	7.01096e-009
0.17	-0.25	0.302324	4.10185e-007
0.69	0.2	0.718401	1.66791e-008
-0.48	-0.02	0.480416	7.39169e-008
0.81	0.08	0.813941	1.05084e-008
0.9	-0.43	0.997447	4.95266e-009
-0.23	-0.49	0.541295	4.75363e-008
-0.85	0.27	0.891852	7.49284e-009
0.05	0.68	0.681836	2.02355e-008
-0.16	0.44	0.468188	8.13158e-008
-0.13	-0.22	0.255539	7.64083e-007
0.69	0.09	0.695845	1.87687e-008
-0.03	0.21	0.212132	1.52155e-006
0.22	0.97	0.994636	5.00464e-009
-0.01	0.35	0.350143	2.38244e-007
-0.59	0.63	0.863134	8.45748e-009
0.05	0.4	0.403113	1.41466e-007
0.24	0.5	0.554617	4.34466e-008
0.27	-0.36	0.45	9.41551e-008
-0.92	0.06	0.921954	6.62682e-009
0.45	0.71	0.840595	9.32736e-009
-0.39	0.68	0.783901	1.20772e-008
0.83	0.38	0.912853	6.8746e-009
0.52	-0.42	0.668431	2.17781e-008
-0.5	0.79	0.934933	6.29277e-009
0.29	0.22	0.364005	2.06362e-007
0.09	-0.95	0.954254	5.8341e-009
0.74	-0.1	0.746726	1.44555e-008
-0.28	-0.53	0.599416	3.25937e-008
-0.71	0.06	0.712531	1.71932e-008
0.65	-0.6	0.88459	7.72296e-009
-0.05	-0.02	0.0538516	0.000242825
0.34	0.01	0.340147	2.65194e-007
0.45	-0.72	0.849058	8.98796e-009
